terms,item,year,value
current,pigs_gross_fixed_capital_formation,1986,12.68000811
current,sheep_gross_fixed_capital_formation,1986,160.8191328
current,poultry_gross_fixed_capital_formation,1986,80.39064339
current,output_of_livestock_products,1986,2873.014903
current,milk,1986,2540.080844
current,eggs,1986,276.1543193
current,total_livestock_output,1986,7360.496275
current,other_agricultural_activities,1986,301.8312193
current,inseparable_non_agricultural_activities,1986,149.7027957
current,output_at_market_prices,1986,12855.73429
current,total_subsidies_less_taxes_on_products,1986,395.931
current,gross_output_at_basic_prices,1986,13251.66529
current,seeds,1986,324.9423555
current,energy,1986,546.6369324
current,electricity_and_fuels_for_heating,1986,195.854129
current,motor_and_machinery_fuels,1986,350.7828033
current,fertilisers,1986,974.3607648
current,plant_protection_products,1986,384.2404339
current,veterinary_expenses,1986,170.4217084
current,animal_feed,1986,2873.008723
current,compounds,1986,1777.793804
current,straights,1986,790.2061963
current,feed_produced_and_used_on_farm_or_purchased,1986,305.0087234
current,total_maintenance,1986,712.9498838
current,materials_maintenance,1986,493.2155867
current,buildings_maintenance,1986,219.7342971
current,agricultural_services,1986,290.8592193
current,fisim,1986,103.765877
current,other_goods_and_services,1986,1140.817935
current,total_intermediate_consumption,1986,7522.003834
current,gross_value_added_at_market_prices,1986,5333.730459
current,gross_value_added_at_basic_prices,1986,5729.661459
current,total_consumption_of_fixed_capital,1986,1729.727805
current,equipment_total_consumption_of_fixed_capital,1986,866.0569767
current,buildings_total_consumption_of_fixed_capital,1986,422.2496825
current,livestock_total_consumption_of_fixed_capital,1986,441.4211455
current,cattle_total_consumption_of_fixed_capital,1986,237.5828944
current,pigs_total_consumption_of_fixed_capital,1986,12.80338002
current,sheep_total_consumption_of_fixed_capital,1986,114.108099
current,poultry_total_consumption_of_fixed_capital,1986,76.92677202
current,net_value_added_at_market_prices,1986,3604.002654
current,net_value_added_at_basic_prices,1986,3999.933654
current,other_taxes_on_production,1986,-84.14317618
current,other_subsidies_on_production,1986,40.496213
current,net_value_added_at_factor_cost,1986,3956.286691
current,compensation_of_employees,1986,1465.264553
current,rent,1986,180.2144428
current,interest,1986,658.4967608
current,total_income_from_farming,1986,1652.310934
real,output_of_cereals,1986,6530.821171
real,wheat,1986,3869.702256
real,barley,1986,2541.273744
real,oats_and_summer_cereal_mixtures,1986,113.2616314
real,output_of_industrial_crops,1986,1740.368964
real,oilseed_rape,1986,722.8991521
real,protein_crops,1986,365.4772744
real,sugar_beet,1986,579.3516209
real,output_of_forage_plants,1986,99.80473257
real,output_of_vegetables_and_horticultural_products,1986,2606.546184
real,fresh_vegetables,1986,1800.711079
real,plants_and_flowers,1986,805.8351058
real,output_of_potatoes,1986,1169.137372
real,output_of_fruit,1986,620.3117805
real,output_of_other_crop_products,1986,515.1829282
real,total_crop_output,1986,13282.17314
real,output_of_livestock,1986,11817.4073
real,livestock_for_meat,1986,10758.12697
real,beef,1986,4399.138256
real,pigmeat,1986,2573.3495590000002
real,mutton_and_lamb,1986,1343.600824
real,poultry,1986,2221.533871
real,livestock_gross_fixed_capital_formation,1986,1059.280335
real,cattle_gross_fixed_capital_formation,1986,390.6827985
real,pigs_gross_fixed_capital_formation,1986,33.39174206
real,sheep_gross_fixed_capital_formation,1986,423.5037512
real,poultry_gross_fixed_capital_formation,1986,211.7020434
real,output_of_livestock_products,1986,7565.844732
real,milk,1986,6689.090701
real,eggs,1986,727.2293296
real,total_livestock_output,1986,19383.25204
real,other_agricultural_activities,1986,794.8473007
real,inseparable_non_agricultural_activities,1986,394.2298061
real,output_at_market_prices,1986,33854.50227
real,total_subsidies_less_taxes_on_products,1986,1042.651212
real,gross_output_at_basic_prices,1986,34897.15348
real,seeds,1986,855.7085472
real,energy,1986,1439.522695
real,electricity_and_fuels_for_heating,1986,515.7654868
real,motor_and_machinery_fuels,1986,923.7572077
real,fertilisers,1986,2565.897675
real,plant_protection_products,1986,1011.865083
real,veterinary_expenses,1986,448.7913318
real,animal_feed,1986,7565.828458
real,compounds,1986,4681.671464
real,straights,1986,2080.942003
real,feed_produced_and_used_on_farm_or_purchased,1986,803.2149923
real,total_maintenance,1986,1877.493958
real,materials_maintenance,1986,1298.842044
real,buildings_maintenance,1986,578.6519146
real,agricultural_services,1986,765.9534553
real,fisim,1986,273.2587684
real,other_goods_and_services,1986,3004.248727
real,total_intermediate_consumption,1986,19808.5687
real,gross_value_added_at_market_prices,1986,14045.93358
real,gross_value_added_at_basic_prices,1986,15088.58479
real,total_consumption_of_fixed_capital,1986,4555.093671
real,equipment_total_consumption_of_fixed_capital,1986,2280.688697
real,buildings_total_consumption_of_fixed_capital,1986,1111.959264
real,livestock_total_consumption_of_fixed_capital,1986,1162.44571
real,cattle_total_consumption_of_fixed_capital,1986,625.6547045
real,pigs_total_consumption_of_fixed_capital,1986,33.71663167
real,sheep_total_consumption_of_fixed_capital,1986,300.494146
real,poultry_total_consumption_of_fixed_capital,1986,202.5802276
real,net_value_added_at_market_prices,1986,9490.839907
real,net_value_added_at_basic_prices,1986,10533.49112
real,other_taxes_on_production,1986,-221.5840251
real,other_subsidies_on_production,1986,106.6433938
real,net_value_added_at_factor_cost,1986,10418.55049
real,compensation_of_employees,1986,3858.65179
real,rent,1986,474.5796798
real,interest,1986,1734.096208
real,total_income_from_farming,1986,4351.222809
real,entrepreneurial_labour,1986,272.6627284
real,total_income_from_farming_per_unit_of_entrepreneurial_labour,1986,15958.26035
current,output_of_cereals,1985,2450.461714
current,wheat,1985,1385.98
current,barley,1985,1013.84
current,oats_and_summer_cereal_mixtures,1985,48.14171449
current,output_of_industrial_crops,1985,586.6362954
current,oilseed_rape,1985,245.86
current,protein_crops,1985,79.69570797
current,sugar_beet,1985,232
current,output_of_forage_plants,1985,36.066835
current,output_of_vegetables_and_horticultural_products,1985,948.5391246
current,fresh_vegetables,1985,698.8807421
current,plants_and_flowers,1985,249.6583825
current,output_of_potatoes,1985,314.8126554
current,output_of_fruit,1985,208.509
current,output_of_other_crop_products,1985,162.0257198
current,total_crop_output,1985,4707.051345
current,output_of_livestock,1985,4535.743499
current,livestock_for_meat,1985,4093.519849
current,beef,1985,1774.107463
current,pigmeat,1985,999.9880347
current,mutton_and_lamb,1985,480.9046665
current,poultry,1985,757.7950949
current,livestock_gross_fixed_capital_formation,1985,442.2236503
current,cattle_gross_fixed_capital_formation,1985,196.0730826
current,pigs_gross_fixed_capital_formation,1985,13.71253091
current,sheep_gross_fixed_capital_formation,1985,153.3271176
current,poultry_gross_fixed_capital_formation,1985,79.11091926
current,output_of_livestock_products,1985,2831.619624
current,milk,1985,2436.463607
current,eggs,1985,341.796017
current,total_livestock_output,1985,7367.363123
current,other_agricultural_activities,1985,282.1207611
current,inseparable_non_agricultural_activities,1985,139.4039198
current,output_at_market_prices,1985,12495.93915
current,total_subsidies_less_taxes_on_products,1985,466.437
current,gross_output_at_basic_prices,1985,12962.37615
current,seeds,1985,304.5956777
current,energy,1985,652.2848849
current,electricity_and_fuels_for_heating,1985,183.5158112
current,motor_and_machinery_fuels,1985,468.7690737
current,fertilisers,1985,1005.14
current,plant_protection_products,1985,386.2210547
current,veterinary_expenses,1985,155.8111175
current,animal_feed,1985,2892.308549
current,compounds,1985,1781.25524
current,straights,1985,791.7447598
current,feed_produced_and_used_on_farm_or_purchased,1985,319.3085495
current,total_maintenance,1985,676.3158862
current,materials_maintenance,1985,475.4642677
current,buildings_maintenance,1985,200.8516185
current,agricultural_services,1985,282.1207611
current,fisim,1985,106.5034169
current,other_goods_and_services,1985,1008.232592
current,total_intermediate_consumption,1985,7469.533941
current,gross_value_added_at_market_prices,1985,5026.405207
current,gross_value_added_at_basic_prices,1985,5492.842207
current,total_consumption_of_fixed_capital,1985,1655.94961
current,equipment_total_consumption_of_fixed_capital,1985,814.0110938
current,buildings_total_consumption_of_fixed_capital,1985,399.2878237
current,livestock_total_consumption_of_fixed_capital,1985,442.6506921
current,cattle_total_consumption_of_fixed_capital,1985,228.9087488
current,pigs_total_consumption_of_fixed_capital,1985,13.33513948
current,sheep_total_consumption_of_fixed_capital,1985,125.1294226
current,poultry_total_consumption_of_fixed_capital,1985,75.27738113
current,net_value_added_at_market_prices,1985,3370.455598
current,net_value_added_at_basic_prices,1985,3836.892598
current,other_taxes_on_production,1985,-80.06051733
current,other_subsidies_on_production,1985,12.4
current,net_value_added_at_factor_cost,1985,3769.232081
current,compensation_of_employees,1985,1495.603351
current,rent,1985,175.0179997
current,interest,1985,687.4668538
current,total_income_from_farming,1985,1411.143876
real,output_of_cereals,1985,6756.364412
real,wheat,1985,3821.396554
real,barley,1985,2795.33953
real,oats_and_summer_cereal_mixtures,1985,132.7353799
real,output_of_industrial_crops,1985,1617.461953
real,oilseed_rape,1985,677.8803133
real,protein_crops,1985,219.7354246
real,sugar_beet,1985,639.6657963
real,output_of_forage_plants,1985,99.44276178
real,output_of_vegetables_and_horticultural_products,1985,2615.293252
real,fresh_vegetables,1985,1926.940114
real,plants_and_flowers,1985,688.3531382
real,output_of_potatoes,1985,867.9952065
real,output_of_fruit,1985,574.8968773
real,output_of_other_crop_products,1985,446.7340995
real,total_crop_output,1985,12978.18856
real,output_of_livestock,1985,12505.86197
real,livestock_for_meat,1985,11286.5717
real,beef,1985,4891.533893
real,pigmeat,1985,2757.147166
real,mutton_and_lamb,1985,1325.940804
real,poultry,1985,2089.377598
real,livestock_gross_fixed_capital_formation,1985,1219.290273
real,cattle_gross_fixed_capital_formation,1985,540.6088126
real,pigs_gross_fixed_capital_formation,1985,37.80791812
real,sheep_gross_fixed_capital_formation,1985,422.7504861
real,poultry_gross_fixed_capital_formation,1985,218.1230568
real,output_of_livestock_products,1985,7807.285438
real,milk,1985,6717.76911
real,eggs,1985,942.3931957
real,total_livestock_output,1985,20313.14741
real,other_agricultural_activities,1985,777.8577643
real,inseparable_non_agricultural_activities,1985,384.3617214
real,output_at_market_prices,1985,34453.55546
real,total_subsidies_less_taxes_on_products,1985,1286.050841
real,gross_output_at_basic_prices,1985,35739.6063
real,seeds,1985,839.8251584
real,energy,1985,1798.466941
real,electricity_and_fuels_for_heating,1985,505.9861531
real,motor_and_machinery_fuels,1985,1292.480788
real,fertilisers,1985,2771.352063
real,plant_protection_products,1985,1064.881028
real,veterinary_expenses,1985,429.5993214
real,animal_feed,1985,7974.615738
real,compounds,1985,4911.241602
real,straights,1985,2182.982941
real,feed_produced_and_used_on_farm_or_purchased,1985,880.3911965
real,total_maintenance,1985,1864.724741
real,materials_maintenance,1985,1310.940644
real,buildings_maintenance,1985,553.784097
real,agricultural_services,1985,777.8577643
real,fisim,1985,293.6491077
real,other_goods_and_services,1985,2779.878896
real,total_intermediate_consumption,1985,20594.85076
real,gross_value_added_at_market_prices,1985,13858.7047
real,gross_value_added_at_basic_prices,1985,15144.75554
real,total_consumption_of_fixed_capital,1985,4565.751405
real,equipment_total_consumption_of_fixed_capital,1985,2244.375235
real,buildings_total_consumption_of_fixed_capital,1985,1100.908464
real,livestock_total_consumption_of_fixed_capital,1985,1220.467705
real,cattle_total_consumption_of_fixed_capital,1985,631.1426599
real,pigs_total_consumption_of_fixed_capital,1985,36.76738196
real,sheep_total_consumption_of_fixed_capital,1985,345.004361
real,poultry_total_consumption_of_fixed_capital,1985,207.5533015
real,net_value_added_at_market_prices,1985,9292.953294
real,net_value_added_at_basic_prices,1985,10579.00413
real,other_taxes_on_production,1985,-220.7412697
real,other_subsidies_on_production,1985,34.18903394
real,net_value_added_at_factor_cost,1985,10392.4519
real,compensation_of_employees,1985,4123.647882
real,rent,1985,482.5561558
real,interest,1985,1895.469968
real,total_income_from_farming,1985,3890.777893
real,entrepreneurial_labour,1985,273.7638839
real,total_income_from_farming_per_unit_of_entrepreneurial_labour,1985,14212.16648
current,output_of_cereals,1984,2801.13884
current,wheat,1984,1597.98238
current,barley,1984,1152.24828
current,oats_and_summer_cereal_mixtures,1984,48.10818047
current,output_of_industrial_crops,1984,639.203792
current,oilseed_rape,1984,254.11
current,protein_crops,1984,68.61939862
current,sugar_beet,1984,278.166
current,output_of_forage_plants,1984,34.08141
current,output_of_vegetables_and_horticultural_products,1984,933.187922
current,fresh_vegetables,1984,702.9598801
current,plants_and_flowers,1984,230.2280419
current,output_of_potatoes,1984,586.6617715
current,output_of_fruit,1984,228.855
current,output_of_other_crop_products,1984,216.3423358
current,total_crop_output,1984,5439.471072
current,output_of_livestock,1984,4486.960823
current,livestock_for_meat,1984,4095.906393
current,beef,1984,1809.809818
current,pigmeat,1984,1029.553133
current,mutton_and_lamb,1984,460.1805472
current,poultry,1984,717.962895
current,livestock_gross_fixed_capital_formation,1984,391.0544299
current,cattle_gross_fixed_capital_formation,1984,181.609538
current,pigs_gross_fixed_capital_formation,1984,14.27376196
current,sheep_gross_fixed_capital_formation,1984,112.5239353
current,poultry_gross_fixed_capital_formation,1984,82.64719462
current,output_of_livestock_products,1984,2836.192893
current,milk,1984,2396.93
current,eggs,1984,384.6428934
current,total_livestock_output,1984,7323.153716
current,other_agricultural_activities,1984,266.9892732
current,inseparable_non_agricultural_activities,1984,126.5720264
current,output_at_market_prices,1984,13156.18609
current,total_subsidies_less_taxes_on_products,1984,414.732
current,gross_output_at_basic_prices,1984,13570.91809
current,seeds,1984,326.022305
current,energy,1984,602.2122038
current,electricity_and_fuels_for_heating,1984,175.3710163
current,motor_and_machinery_fuels,1984,426.8411875
current,fertilisers,1984,979.41
current,plant_protection_products,1984,351.5601908
current,veterinary_expenses,1984,142.7995165
current,animal_feed,1984,3043.28959
current,compounds,1984,1892.713497
current,straights,1984,841.2865034
current,feed_produced_and_used_on_farm_or_purchased,1984,309.2895905
current,total_maintenance,1984,641.8276396
current,materials_maintenance,1984,453.7989956
current,buildings_maintenance,1984,188.028644
current,agricultural_services,1984,266.9892732
current,fisim,1984,83.61720599
current,other_goods_and_services,1984,953.6406966
current,total_intermediate_consumption,1984,7391.368622
current,gross_value_added_at_market_prices,1984,5764.817466
current,gross_value_added_at_basic_prices,1984,6179.549466
current,total_consumption_of_fixed_capital,1984,1617.461028
current,equipment_total_consumption_of_fixed_capital,1984,798.1367733
current,buildings_total_consumption_of_fixed_capital,1984,373.0673658
current,livestock_total_consumption_of_fixed_capital,1984,446.256889
current,cattle_total_consumption_of_fixed_capital,1984,240.2779095
current,pigs_total_consumption_of_fixed_capital,1984,13.11735326
current,sheep_total_consumption_of_fixed_capital,1984,110.5778857
current,poultry_total_consumption_of_fixed_capital,1984,82.28374055
current,net_value_added_at_market_prices,1984,4147.356438
current,net_value_added_at_basic_prices,1984,4562.088438
current,other_taxes_on_production,1984,-72.87073411
current,other_subsidies_on_production,1984,13.3
current,net_value_added_at_factor_cost,1984,4502.517704
current,compensation_of_employees,1984,1375.399978
current,rent,1984,156.0018382
current,interest,1984,538.1894893
current,total_income_from_farming,1984,2432.926398
real,output_of_cereals,1984,8126.380811
real,wheat,1984,4635.904927
real,barley,1984,3342.786219
real,oats_and_summer_cereal_mixtures,1984,139.5665895
real,output_of_industrial_crops,1984,1854.393419
real,oilseed_rape,1984,737.1982418
real,protein_crops,1984,199.0716619
real,sugar_beet,1984,806.9870769
real,output_of_forage_plants,1984,98.8735411
real,output_of_vegetables_and_horticultural_products,1984,2707.270455
real,fresh_vegetables,1984,2039.356136
real,plants_and_flowers,1984,667.9143194
real,output_of_potatoes,1984,1701.963821
real,output_of_fruit,1984,663.930989
real,output_of_other_crop_products,1984,627.6305127
real,total_crop_output,1984,15780.44355
real,output_of_livestock,1984,13017.11711
real,livestock_for_meat,1984,11882.62954
real,beef,1984,5250.437274
real,pigmeat,1984,2986.835463
real,mutton_and_lamb,1984,1335.02928
real,poultry,1984,2082.881366
real,livestock_gross_fixed_capital_formation,1984,1134.487577
real,cattle_gross_fixed_capital_formation,1984,526.8672311
real,pigs_gross_fixed_capital_formation,1984,41.40959514
real,sheep_gross_fixed_capital_formation,1984,326.443065
real,poultry_gross_fixed_capital_formation,1984,239.7676855
real,output_of_livestock_products,1984,8228.076085
real,milk,1984,6953.730989
real,eggs,1984,1115.887075
real,total_livestock_output,1984,21245.1932
real,other_agricultural_activities,1984,774.5622871
real,inseparable_non_agricultural_activities,1984,367.1979667
real,output_at_market_prices,1984,38167.39701
real,total_subsidies_less_taxes_on_products,1984,1203.178549
real,gross_output_at_basic_prices,1984,39370.57556
real,seeds,1984,945.8229508
real,energy,1984,1747.077163
real,electricity_and_fuels_for_heating,1984,508.7686627
real,motor_and_machinery_fuels,1984,1238.3085
real,fertilisers,1984,2841.365275
real,plant_protection_products,1984,1019.910883
real,veterinary_expenses,1984,414.2755204
real,animal_feed,1984,8828.884085
real,compounds,1984,5490.949046
real,straights,1984,2440.655351
real,feed_produced_and_used_on_farm_or_purchased,1984,897.2796911
real,total_maintenance,1984,1862.00546
real,materials_maintenance,1984,1316.515767
real,buildings_maintenance,1984,545.4896925
real,agricultural_services,1984,774.5622871
real,fisim,1984,242.5817844
real,other_goods_and_services,1984,2766.605977
real,total_intermediate_consumption,1984,21443.09139
real,gross_value_added_at_market_prices,1984,16724.30562
real,gross_value_added_at_basic_prices,1984,17927.48417
real,total_consumption_of_fixed_capital,1984,4692.414411
real,equipment_total_consumption_of_fixed_capital,1984,2315.473716
real,buildings_total_consumption_of_fixed_capital,1984,1082.305325
real,livestock_total_consumption_of_fixed_capital,1984,1294.63537
real,cattle_total_consumption_of_fixed_capital,1984,697.0699792
real,pigs_total_consumption_of_fixed_capital,1984,38.05473913
real,sheep_total_consumption_of_fixed_capital,1984,320.7973827
real,poultry_total_consumption_of_fixed_capital,1984,238.7132693
real,net_value_added_at_market_prices,1984,12031.8912
real,net_value_added_at_basic_prices,1984,13235.06975
real,other_taxes_on_production,1984,-211.4052066
real,other_subsidies_on_production,1984,38.58461538
real,net_value_added_at_factor_cost,1984,13062.24916
real,compensation_of_employees,1984,3990.171365
real,rent,1984,452.5767614
real,interest,1984,1561.340936
real,total_income_from_farming,1984,7058.1601
real,entrepreneurial_labour,1984,273.2223336
real,total_income_from_farming_per_unit_of_entrepreneurial_labour,1984,25833.02765
current,output_of_cereals,1983,2359.027193
current,wheat,1983,1254.3894
current,barley,1983,1061.03132
current,oats_and_summer_cereal_mixtures,1983,40.80647325
current,output_of_industrial_crops,1983,502.5740941
current,oilseed_rape,1983,174.2
current,protein_crops,1983,48.25560658
current,sugar_beet,1983,241.869
current,output_of_forage_plants,1983,34.18341
current,output_of_vegetables_and_horticultural_products,1983,845.7905264
current,fresh_vegetables,1983,631.9880621
current,plants_and_flowers,1983,213.8024642
current,output_of_potatoes,1983,515.9525185
current,output_of_fruit,1983,214.7
current,output_of_other_crop_products,1983,278.2962128
current,total_crop_output,1983,4750.523955
current,output_of_livestock,1983,4188.903994
current,livestock_for_meat,1983,3773.173642
current,beef,1983,1680.107601
current,pigmeat,1983,940.2768359
current,mutton_and_lamb,1983,406.6898506
current,poultry,1983,671.5993543
current,livestock_gross_fixed_capital_formation,1983,415.7303526
current,cattle_gross_fixed_capital_formation,1983,207.1955571
current,pigs_gross_fixed_capital_formation,1983,11.08919114
current,sheep_gross_fixed_capital_formation,1983,115.3583647
current,poultry_gross_fixed_capital_formation,1983,82.08723959
current,output_of_livestock_products,1983,2923.46801
current,milk,1983,2540.44
current,eggs,1983,321.34801
current,total_livestock_output,1983,7112.372004
current,other_agricultural_activities,1983,252.4141622
current,inseparable_non_agricultural_activities,1983,116.095723
current,output_at_market_prices,1983,12231.40584
current,total_subsidies_less_taxes_on_products,1983,460.246
current,gross_output_at_basic_prices,1983,12691.65184
current,seeds,1983,343.0192352
current,energy,1983,597.0774245
current,electricity_and_fuels_for_heating,1983,173.1314024
current,motor_and_machinery_fuels,1983,423.9460221
current,fertilisers,1983,934.68
current,plant_protection_products,1983,337.0356383
current,veterinary_expenses,1983,137.7137336
current,animal_feed,1983,3047.749883
current,compounds,1983,1910.020679
current,straights,1983,848.9793207
current,feed_produced_and_used_on_farm_or_purchased,1983,288.7498833
current,total_maintenance,1983,610.5381342
current,materials_maintenance,1983,440.2823869
current,buildings_maintenance,1983,170.2557472
current,agricultural_services,1983,252.4141622
current,fisim,1983,70.26217332
current,other_goods_and_services,1983,984.5777817
current,total_intermediate_consumption,1983,7315.068166
current,gross_value_added_at_market_prices,1983,4916.337678
current,gross_value_added_at_basic_prices,1983,5376.583678
current,total_consumption_of_fixed_capital,1983,1575.228097
current,equipment_total_consumption_of_fixed_capital,1983,806.440612
current,buildings_total_consumption_of_fixed_capital,1983,348.0043905
current,livestock_total_consumption_of_fixed_capital,1983,420.7830949
current,cattle_total_consumption_of_fixed_capital,1983,222.2168269
current,pigs_total_consumption_of_fixed_capital,1983,14.34840233
current,sheep_total_consumption_of_fixed_capital,1983,95.07725258
current,poultry_total_consumption_of_fixed_capital,1983,89.14061308
current,net_value_added_at_market_prices,1983,3341.109581
current,net_value_added_at_basic_prices,1983,3801.355581
current,other_taxes_on_production,1983,-70.09479283
current,other_subsidies_on_production,1983,26
current,net_value_added_at_factor_cost,1983,3757.260788
current,compensation_of_employees,1983,1337.596006
current,rent,1983,127.8624184
current,interest,1983,454.8731454
current,total_income_from_farming,1983,1836.929218
real,output_of_cereals,1983,7199.805537
real,wheat,1983,3828.425452
real,barley,1983,3238.292121
real,oats_and_summer_cereal_mixtures,1983,124.5422999
real,output_of_industrial_crops,1983,1533.867755
real,oilseed_rape,1983,531.6624277
real,protein_crops,1983,147.277227
real,sugar_beet,1983,738.1897803
real,output_of_forage_plants,1983,104.3285577
real,output_of_vegetables_and_horticultural_products,1983,2581.372242
real,fresh_vegetables,1983,1928.842178
real,plants_and_flowers,1983,652.5300641
real,output_of_potatoes,1983,1574.699016
real,output_of_fruit,1983,655.2693642
real,output_of_other_crop_products,1983,849.3664761
real,total_crop_output,1983,14498.70895
real,output_of_livestock,1983,12784.63184
real,livestock_for_meat,1983,11515.8132
real,beef,1983,5127.727245
real,pigmeat,1983,2869.746644
real,mutton_and_lamb,1983,1241.226827
real,poultry,1983,2049.736758
real,livestock_gross_fixed_capital_formation,1983,1268.818648
real,cattle_gross_fixed_capital_formation,1983,632.3656309
real,pigs_gross_fixed_capital_formation,1983,33.84446776
real,sheep_gross_fixed_capital_formation,1983,352.0763963
real,poultry_gross_fixed_capital_formation,1983,250.5321532
real,output_of_livestock_products,1983,8922.491961
real,milk,1983,7753.481618
real,eggs,1983,980.7615565
real,total_livestock_output,1983,21707.1238
real,other_agricultural_activities,1983,770.3738592
real,inseparable_non_agricultural_activities,1983,354.3268309
real,output_at_market_prices,1983,37330.53343
real,total_subsidies_less_taxes_on_products,1983,1404.681434
real,gross_output_at_basic_prices,1983,38735.21486
real,seeds,1983,1046.902637
real,energy,1983,1822.294105
real,electricity_and_fuels_for_heating,1983,528.4010432
real,motor_and_machinery_fuels,1983,1293.893062
real,fertilisers,1983,2852.664971
real,plant_protection_products,1983,1028.640561
real,veterinary_expenses,1983,420.3054991
real,animal_feed,1983,9301.803111
real,compounds,1983,5829.427275
real,straights,1983,2591.104516
real,feed_produced_and_used_on_farm_or_purchased,1983,881.2713201
real,total_maintenance,1983,1863.376502
real,materials_maintenance,1983,1343.752025
real,buildings_maintenance,1983,519.624477
real,agricultural_services,1983,770.3738592
real,fisim,1983,214.4417775
real,other_goods_and_services,1983,3004.954155
real,total_intermediate_consumption,1983,22325.75718
real,gross_value_added_at_market_prices,1983,15004.77627
real,gross_value_added_at_basic_prices,1983,16409.4577
real,total_consumption_of_fixed_capital,1983,4807.632574
real,equipment_total_consumption_of_fixed_capital,1983,2461.275394
real,buildings_total_consumption_of_fixed_capital,1983,1062.117446
real,livestock_total_consumption_of_fixed_capital,1983,1284.239735
real,cattle_total_consumption_of_fixed_capital,1983,678.2108937
real,pigs_total_consumption_of_fixed_capital,1983,43.79165567
real,sheep_total_consumption_of_fixed_capital,1983,290.1779732
real,poultry_total_consumption_of_fixed_capital,1983,272.0592122
real,net_value_added_at_market_prices,1983,10197.14369
real,net_value_added_at_basic_prices,1983,11601.82513
real,other_taxes_on_production,1983,-213.9309284
real,other_subsidies_on_production,1983,79.35260116
real,net_value_added_at_factor_cost,1983,11467.2468
real,compensation_of_employees,1983,4082.373937
real,rent,1983,390.2390573
real,interest,1983,1388.283357
real,total_income_from_farming,1983,5606.350446
real,entrepreneurial_labour,1983,273.6879914
real,total_income_from_farming_per_unit_of_entrepreneurial_labour,1983,20484.45903
current,output_of_cereals,1982,2294.371517
current,wheat,1982,1176.1
current,barley,1982,1071.65
current,oats_and_summer_cereal_mixtures,1982,44.12151708
current,output_of_industrial_crops,1982,514.5699277
current,oilseed_rape,1982,156.6
current,protein_crops,1982,38.62626372
current,sugar_beet,1982,280.275
current,output_of_forage_plants,1982,31.387835
current,output_of_vegetables_and_horticultural_products,1982,743.1140164
current,fresh_vegetables,1982,541.3044243
current,plants_and_flowers,1982,201.8095922
current,output_of_potatoes,1982,474.7258967
current,output_of_fruit,1982,202.1
current,output_of_other_crop_products,1982,201.8624258
current,total_crop_output,1982,4462.131619
current,output_of_livestock,1982,4257.594184
current,livestock_for_meat,1982,3813.903262
current,beef,1982,1721.790286
current,pigmeat,1982,963.1341285
current,mutton_and_lamb,1982,404.1976276
current,poultry,1982,651.48122
current,livestock_gross_fixed_capital_formation,1982,443.6909224
current,cattle_gross_fixed_capital_formation,1982,204.4549396
current,pigs_gross_fixed_capital_formation,1982,15.38278073
current,sheep_gross_fixed_capital_formation,1982,134.1956955
current,poultry_gross_fixed_capital_formation,1982,89.65750662
current,output_of_livestock_products,1982,2842.73437
current,milk,1982,2434.32
current,eggs,1982,364.8443702
current,total_livestock_output,1982,7100.328554
current,other_agricultural_activities,1982,224.7745789
current,inseparable_non_agricultural_activities,1982,106.5423685
current,output_at_market_prices,1982,11893.77712
current,total_subsidies_less_taxes_on_products,1982,242.005
current,gross_output_at_basic_prices,1982,12135.78212
current,seeds,1982,287.1947648
current,energy,1982,556.3863362
current,electricity_and_fuels_for_heating,1982,174.6576206
current,motor_and_machinery_fuels,1982,381.7287156
current,fertilisers,1982,809.9
current,plant_protection_products,1982,291.1512566
current,veterinary_expenses,1982,128.787659
current,animal_feed,1982,2798.959352
current,compounds,1982,1751.486886
current,straights,1982,778.513114
current,feed_produced_and_used_on_farm_or_purchased,1982,268.9593521
current,total_maintenance,1982,596.0153349
current,materials_maintenance,1982,429.1510166
current,buildings_maintenance,1982,166.8643183
current,agricultural_services,1982,224.7745789
current,fisim,1982,74.32225886
current,other_goods_and_services,1982,854.5399438
current,total_intermediate_consumption,1982,6622.031485
current,gross_value_added_at_market_prices,1982,5271.745635
current,gross_value_added_at_basic_prices,1982,5513.750635
current,total_consumption_of_fixed_capital,1982,1527.889876
current,equipment_total_consumption_of_fixed_capital,1982,752.6766063
current,buildings_total_consumption_of_fixed_capital,1982,340.9654457
current,livestock_total_consumption_of_fixed_capital,1982,434.2478243
current,cattle_total_consumption_of_fixed_capital,1982,227.3552239
current,pigs_total_consumption_of_fixed_capital,1982,14.09148575
current,sheep_total_consumption_of_fixed_capital,1982,102.828938
current,poultry_total_consumption_of_fixed_capital,1982,89.97217668
current,net_value_added_at_market_prices,1982,3743.855759
current,net_value_added_at_basic_prices,1982,3985.860759
current,other_taxes_on_production,1982,-66.70770299
current,other_subsidies_on_production,1982,18
current,net_value_added_at_factor_cost,1982,3937.153056
current,compensation_of_employees,1982,1235.357952
current,rent,1982,111.0320894
current,interest,1982,482.2335522
current,total_income_from_farming,1982,2108.529462
real,output_of_cereals,1982,7386.757079
real,wheat,1982,3786.468293
real,barley,1982,3450.190244
real,oats_and_summer_cereal_mixtures,1982,142.0497623
real,output_of_industrial_crops,1982,1656.664157
real,oilseed_rape,1982,504.1756098
real,protein_crops,1982,124.3577271
real,sugar_beet,1982,902.3487805
